id	GeneSymbol	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000072736.17	NFATC3	531.849752	-0.616564865	0.367154967	-1.679304167	0.093092779	0.301458104
ENSG00000072756.15	TRNT1	183.6724	-0.974528351	0.528786148	-1.842953631	0.065335781	0.246213654
ENSG00000072778.18	ACADVL	5185.579947	0.519601168	0.37510013	1.385233238	0.16598116	0.419370591
ENSG00000072786.11	STK10	1271.025847	0.091335214	0.537962072	0.169780025	0.865183136	0.944198664
ENSG00000072803.16	FBXW11	911.2107496	-0.545201036	0.271148728	-2.010708438	0.044356262	0.196018378
ENSG00000072818.10	ACAP1	24.45834524	-1.002104049	0.876099064	-1.143825042	0.252696202	0.522851801
ENSG00000072832.13	CRMP1	55.22815333	0.096690154	0.60234029	0.160524134	0.872468212	0.947575967
ENSG00000072840.11	EVC	392.0223294	0.561506454	0.622509955	0.902003975	0.367054756	0.634171785
ENSG00000072849.9	DERL2	415.3287959	-0.181316765	0.474544448	-0.382085947	0.702397615	0.863243993
ENSG00000072858.9	SIDT1	2.447604418	0.301380008	1.139123177	0.264571922	0.791339253	0.909973092
ENSG00000072864.11	NDE1	823.9328037	0.256849957	0.46299839	0.554753455	0.579063308	0.791232345
ENSG00000072952.17	MRVI1	7.705827392	0.870831551	1.657543375	0.52537482	NA	NA
ENSG00000072954.5	TMEM38A	59.17379306	-0.362066753	0.516671588	-0.700767686	0.483448007	0.726882142
ENSG00000072958.7	AP1M1	2298.854272	-0.381251431	0.464625176	-0.820556981	0.41189866	0.673665158
ENSG00000073008.13	PVR	1830.268396	-0.041467124	0.447012089	-0.092765107	0.926090172	0.969605372
ENSG00000073050.10	XRCC1	574.8533067	-0.22501099	0.509992821	-0.441204231	0.65906515	0.839837632
ENSG00000073060.14	SCARB1	2048.785369	1.759062537	0.4166706	4.221710234	2.42E-05	0.000653468
ENSG00000073067.12	CYP2W1	1.84735364	-2.433859676	1.418125636	-1.716251096	0.086116095	0.289416339
ENSG00000073111.12	MCM2	2951.276988	-0.341232684	0.586176587	-0.582132913	0.560477157	0.779585388
ENSG00000073146.14	MOV10L1	2.315547707	-3.074993266	1.337234369	-2.299517075	0.021475595	0.124274215
ENSG00000073150.12	PANX2	199.8685348	-0.521032754	0.67251424	-0.774753489	0.438485338	0.695629658
ENSG00000073169.12	SELENOO	491.8766488	0.270110863	0.433852466	0.622586902	0.533556021	0.762727452
ENSG00000073282.11	TP63	565.6880137	7.230206984	1.026473957	7.04373154	1.87E-12	2.27E-10
ENSG00000073331.16	ALPK1	144.6019998	0.281516682	0.811098253	0.347080863	0.72853057	0.876493304
ENSG00000073350.12	LLGL2	467.7111033	3.683630027	0.693198252	5.313963233	1.07E-07	5.33E-06
ENSG00000073417.13	PDE8A	350.7867194	-0.420127873	0.401047738	-1.04757572	0.294834129	0.566988709
ENSG00000073464.10	CLCN4	164.3811218	-1.784154562	0.926009963	-1.926712057	0.054015524	0.219668343
ENSG00000073536.16	NLE1	785.4345336	-0.065293194	0.482084477	-0.13543932	0.892264537	0.955234779
ENSG00000073578.15	SDHA	3126.160514	-0.200206039	0.310666179	-0.644441053	0.519289471	0.75324538
ENSG00000073584.17	SMARCE1	1175.687294	0.371927696	0.726198013	0.512157413	0.608540845	0.80958102
ENSG00000073598.5	FNDC8	0.589617218	-2.280357277	2.317317304	-0.984050511	0.325090678	NA
ENSG00000073605.17	GSDMB	63.17716822	-1.30478784	0.869104738	-1.501301032	0.133277718	0.372318487
ENSG00000073614.10	KDM5A	742.2008521	-0.030225533	0.456004014	-0.06628348	0.947152136	0.978534881
ENSG00000073670.12	ADAM11	52.02658382	-3.093459286	0.806090746	-3.837606745	0.000124239	0.002695046
ENSG00000073711.9	PPP2R3A	291.7701845	-0.762731266	0.60500246	-1.260707711	0.207414175	0.469389681
ENSG00000073712.12	FERMT2	1136.560697	-2.256829765	0.619840621	-3.640983969	0.000271598	0.004998776
ENSG00000073734.8	ABCB11	0.845128307	0.758680275	1.940375187	0.39099669	0.695799683	NA
ENSG00000073737.15	DHRS9	105.7756858	7.10858079	1.260793227	5.638181293	1.72E-08	1.02E-06
ENSG00000073754.5	CD5L	0	0	NA	NA	NA	NA
ENSG00000073756.10	PTGS2	46.11835273	1.448268024	0.971501529	1.490752182	0.13602657	0.376790005
ENSG00000073792.14	IGF2BP2	878.013733	0.504024101	0.75886605	0.664180591	0.506574735	0.743850877
ENSG00000073803.12	MAP3K13	164.8531505	0.175103206	0.498021071	0.351597987	0.725139775	0.874849096
ENSG00000073849.13	ST6GAL1	242.8336517	3.837170231	0.76469449	5.017912752	5.22E-07	2.21E-05
ENSG00000073861.2	TBX21	0.303111586	-1.213330188	3.122218563	-0.388611548	0.697563523	NA
ENSG00000073905.8	VDAC1P1	0	0	NA	NA	NA	NA
ENSG00000073910.18	FRY	26.78907984	0.211458092	0.677704332	0.31202116	0.755024442	0.891663019
ENSG00000073921.16	PICALM	1516.132015	-0.124741313	0.603979464	-0.206532375	0.836375078	0.931894107
ENSG00000073969.17	NSF	772.686413	-0.959539074	0.529033567	-1.813758398	0.06971493	0.255554664
ENSG00000074047.19	GLI2	68.39350936	-2.765316482	1.827000395	-1.51358286	0.130131671	0.367644928
ENSG00000074054.16	CLASP1	1458.234676	1.117963867	0.42012869	2.66100339	0.007790817	0.063253689
ENSG00000074071.12	MRPS34	1049.395092	0.275057401	0.49276855	0.558187816	0.57671614	0.789733439
ENSG00000074181.7	NOTCH3	1345.003838	-0.543394841	1.05255463	-0.516262839	0.605670847	0.808019258
ENSG00000074201.7	CLNS1A	952.9150953	0.277861684	0.385408555	0.720953597	0.470938065	0.717747007
ENSG00000074211.12	PPP2R2C	279.4304062	0.941288502	1.213347248	0.775778331	0.437879881	0.695229717
ENSG00000074219.12	TEAD2	427.0394955	-0.393162486	0.492510596	-0.798282289	0.424706693	0.68345142
ENSG00000074266.16	EED	334.7406988	-0.80492915	0.504965063	-1.594029388	0.110929453	0.333682753
ENSG00000074276.9	CDHR2	4.54994258	-1.876228488	1.417984327	-1.323165886	0.185780218	0.444728774
ENSG00000074317.9	SNCB	4.96238213	-1.735647603	1.607393294	-1.079790248	0.280235595	0.551168815
ENSG00000074319.11	TSG101	590.9220211	0.442066481	0.311875381	1.417445904	0.1563526	0.406855892
ENSG00000074356.15	NCBP3	703.3106633	-0.450746682	0.316267401	-1.425207531	0.15409722	0.403925234
ENSG00000074370.16	ATP2A3	24.66392357	-4.088565584	1.039981327	-3.931383648	8.45E-05	0.001932484
ENSG00000074410.12	CA12	1487.949842	3.363873165	0.585280175	5.747457896	9.06E-09	5.82E-07
ENSG00000074416.12	MGLL	1704.700771	0.026034764	1.227342553	0.021212304	0.983076299	0.992764265
ENSG00000074527.10	NTN4	559.6857664	0.610318112	0.748660478	0.815213477	0.414950125	0.675897922
ENSG00000074582.11	BCS1L	667.0814746	0.238180927	0.383395135	0.621241391	0.53444081	0.762960596
ENSG00000074590.12	NUAK1	205.1011939	-1.977460917	0.500706339	-3.949342682	7.84E-05	0.001810088
ENSG00000074603.17	DPP8	475.7589161	-0.575549764	0.480773143	-1.197133766	0.231254421	0.497749779
ENSG00000074621.12	SLC24A1	138.3522001	0.047549754	0.520144641	0.091416406	0.927161726	0.970002661
ENSG00000074657.12	ZNF532	993.600496	-0.712810984	0.610349165	-1.167874103	0.242857551	0.511422704
ENSG00000074660.14	SCARF1	11.57923039	-1.559248828	0.884514486	-1.762830177	0.077929136	0.27312651
ENSG00000074695.5	LMAN1	1506.421204	-1.001838409	0.550381441	-1.820261976	0.068719119	0.25347744
ENSG00000074696.11	HACD3	1642.810183	-0.834134391	0.361059734	-2.310239315	0.020874909	0.122491448
ENSG00000074706.12	IPCEF1	0.788364007	-2.700865608	2.190133917	-1.233196558	0.217502439	NA
ENSG00000074755.13	ZZEF1	1042.365506	-0.07225301	0.371602494	-0.19443629	0.845834277	0.9356479
ENSG00000074771.3	NOX3	0.052055452	0.106508563	3.149695035	0.033815516	0.973024263	NA
ENSG00000074800.12	ENO1	34940.29356	0.08254288	0.389640138	0.211843885	0.83222883	0.929893987
ENSG00000074803.16	SLC12A1	0.341146799	-1.517698835	3.071214908	-0.494168881	0.621186915	NA
ENSG00000074842.6	MYDGF	1541.952927	-0.166510596	0.482481665	-0.345112796	0.730009574	0.877340319
ENSG00000074855.9	ANO8	389.5635992	0.447916475	0.707582963	0.633023261	0.526718453	0.75843506
ENSG00000074935.12	TUBE1	102.8773398	-1.67026971	0.434572077	-3.843481434	0.000121301	0.002642969
ENSG00000074964.15	ARHGEF10L	251.5367925	0.923731369	0.652074289	1.416604494	0.156598594	0.406957778
ENSG00000074966.9	TXK	1.894288615	-0.281832654	1.589214592	-0.177340842	0.859240672	0.941140629
ENSG00000075035.8	WSCD2	1.819764432	-2.728646941	2.629214568	-1.03781828	0.299354665	0.570827973
ENSG00000075043.16	KCNQ2	2.189518132	0.300193694	1.241395859	0.241819474	0.808920048	0.91858543
ENSG00000075073.13	TACR2	7.793211645	1.147179741	0.951419953	1.205755394	0.227911819	0.494167631
ENSG00000075089.8	ACTR6	117.2078183	-0.568606929	0.68951567	-0.824646856	0.409572111	0.672263895
ENSG00000075131.8	TIPIN	186.2234942	-1.426520701	0.572363188	-2.492334817	0.012690634	0.087794737
ENSG00000075142.12	SRI	1154.193179	0.845767162	0.462722531	1.827806309	0.067578626	0.25129644
ENSG00000075151.18	EIF4G3	1001.6399	-0.455640116	0.334397869	-1.36256884	0.173018435	0.428516831
ENSG00000075188.7	NUP37	284.4741554	-0.208118752	0.56538264	-0.36810248	0.712796822	0.868968181
ENSG00000075213.9	SEMA3A	143.8548322	-1.588688169	0.918229918	-1.730163806	0.083601013	0.284526243
ENSG00000075218.17	GTSE1	982.6910706	-0.85801484	0.491849387	-1.744466624	0.081077756	0.279223676
ENSG00000075223.12	SEMA3C	1215.942425	0.6487723	0.620466819	1.045619654	0.295736672	0.567722817
ENSG00000075234.15	TTC38	502.9310162	-0.592835856	0.484199494	-1.224362817	0.22081539	0.485949558
ENSG00000075239.12	ACAT1	681.4569377	0.147807081	0.548403429	0.269522533	0.787527605	0.907443961
ENSG00000075240.15	GRAMD4	271.548306	-0.438502744	0.52341713	-0.837769188	0.402160347	0.666147906
ENSG00000075275.15	CELSR1	1352.922735	1.209443508	0.907181601	1.333187872	0.182470158	0.440666865
ENSG00000075290.7	WNT8B	0.544071957	-2.121249307	2.836658611	-0.747798589	0.454581653	NA
ENSG00000075292.17	ZNF638	574.9363692	-0.688536995	0.519313624	-1.325859681	0.18488618	0.443993116
ENSG00000075303.11	SLC25A40	161.1457088	-0.749028508	0.496087758	-1.509870978	0.131076349	0.369211415
ENSG00000075336.10	TIMM21	327.1519137	0.011452041	0.454315079	0.025207265	0.979889642	0.991435432
ENSG00000075340.21	ADD2	263.4254479	-3.715684037	1.67655546	-2.216260736	0.02667365	0.142261879
ENSG00000075388.3	FGF4	0.140836325	-0.377220722	3.14943951	-0.119773922	0.90466224	NA
ENSG00000075391.15	RASAL2	696.2455626	-0.160740435	0.333599567	-0.481836461	0.629922126	0.823585414
ENSG00000075399.11	VPS9D1	178.9082443	0.729126212	0.518127429	1.407233379	0.159358197	0.409963263
ENSG00000075407.16	ZNF37A	302.24794	-0.483467692	0.506624512	-0.954291946	0.339935884	0.610574997
ENSG00000075413.16	MARK3	991.8611832	-0.125409189	0.347399581	-0.360994072	0.718103879	0.871651663
ENSG00000075415.11	SLC25A3	5786.660892	0.478567033	0.356816101	1.341214792	0.179850725	0.437179529
ENSG00000075420.11	FNDC3B	1353.826801	-0.527047895	0.47755098	-1.103647395	0.269746123	0.539481809
ENSG00000075426.10	FOSL2	3710.697994	0.419456796	0.58685164	0.714757814	0.474758706	0.720347068
ENSG00000075429.7	CACNG5	0	0	NA	NA	NA	NA
ENSG00000075461.5	CACNG4	131.9067609	-0.65524289	1.676439661	-0.390853847	NA	NA
ENSG00000075539.12	FRYL	547.6939316	-0.450364405	0.457245215	-0.984951599	0.324647846	0.594955884
ENSG00000075568.15	TMEM131	1006.898374	0.165050565	0.373129141	0.442341664	0.658241986	0.839779623
ENSG00000075618.16	FSCN1	8356.933808	2.393237373	0.795460684	3.008618052	0.002624388	0.029404805
ENSG00000075624.12	ACTB	91511.90105	0.371481175	0.486462857	0.763637284	0.445083424	0.699595296
ENSG00000075643.5	MOCOS	487.8774194	1.481866104	0.961929956	1.540513521	0.123435229	0.356516168
ENSG00000075651.14	PLD1	154.9523413	0.679690798	0.667023127	1.018991352	0.308207072	0.579855619
ENSG00000075673.10	ATP12A	35.41966715	6.706372421	1.513153945	4.432048996	NA	NA
ENSG00000075702.15	WDR62	1122.430988	-1.65507956	0.501464302	-3.30049328	0.00096515	0.013640867
ENSG00000075711.19	DLG1	654.5434116	-0.153152596	0.565111824	-0.271012904	0.786381108	0.906707003
ENSG00000075785.11	RAB7A	3850.190492	0.646957608	0.34590475	1.870334558	0.061437374	0.237528065
ENSG00000075790.9	BCAP29	461.4849753	-0.284883273	0.520845121	-0.546963506	0.584403804	0.794784326
ENSG00000075826.15	SEC31B	169.7345876	-0.908143714	0.969871799	-0.936354388	0.349090754	0.620708772
ENSG00000075856.10	SART3	1004.109649	-0.318410049	0.337431884	-0.94362763	0.345359968	0.616094677
ENSG00000075884.11	ARHGAP15	0.376561867	0.242679073	3.127507611	0.077595038	0.938150189	NA
ENSG00000075886.10	TUBA3D	4.200243775	-1.096785193	1.097603243	-0.999254694	0.317671327	0.588307921
ENSG00000075891.20	PAX2	0.772606373	-2.665408266	2.166617458	-1.230216371	0.218616091	NA
ENSG00000075914.11	EXOSC7	610.5631454	0.55363994	0.297022806	1.863964411	0.062326702	0.239647815
ENSG00000075945.11	KIFAP3	380.0062221	-0.27589978	0.64455274	-0.428048416	NA	NA
ENSG00000075975.14	MKRN2	569.183351	-0.5896378	0.293456462	-2.009285449	0.04450687	0.196383196
ENSG00000076003.4	MCM6	1277.466797	-0.095264386	0.605610295	-0.157303115	0.875005966	0.948734838
ENSG00000076043.8	REXO2	630.2082349	0.514173543	0.383659402	1.340182307	0.180186082	0.437552932
ENSG00000076053.9	RBM7	224.8517901	-0.442822139	0.516160966	-0.857914814	0.390939504	0.656235367
ENSG00000076067.10	RBMS2	909.9346176	0.561295222	0.597542107	0.939340032	0.347556191	0.619067535
ENSG00000076108.10	BAZ2A	1696.903265	0.402445202	0.379814179	1.059584461	0.289333686	0.561459737
ENSG00000076201.13	PTPN23	1631.460648	-0.03343029	0.406199641	-0.082300147	0.934408037	0.972847427
ENSG00000076242.13	MLH1	526.5314191	-0.55297547	0.480081314	-1.151837101	0.249388019	0.519191754
ENSG00000076248.9	UNG	683.6339091	-0.4513152	0.498366355	-0.905589223	0.365153315	0.633153387
ENSG00000076258.8	FMO4	14.84668856	0.227776042	0.744338122	0.306011522	0.759595873	0.894006804
ENSG00000076321.9	KLHL20	269.001089	0.358584889	0.419113152	0.855580139	0.39223006	0.657448153
ENSG00000076344.14	RGS11	21.46485307	-0.30572937	1.199491561	-0.254882468	0.798813878	0.914407751
ENSG00000076351.11	SLC46A1	463.0569904	1.601334907	0.476469395	3.360834766	0.000777073	0.011582508
ENSG00000076356.6	PLXNA2	1179.210101	2.964168571	0.817825331	3.624451895	0.000289575	0.005270478
ENSG00000076382.15	SPAG5	1464.248804	-0.77121355	0.57296106	-1.346013899	0.178298034	0.435129475
ENSG00000076513.15	ANKRD13A	778.9142727	-0.237325061	0.904744104	-0.262311807	0.79308106	0.910962102
ENSG00000076554.14	TPD52	401.8287801	0.154848194	0.584428887	0.264956435	0.791043022	0.90994922
ENSG00000076555.14	ACACB	112.5336233	-0.578296249	0.580992782	-0.99535875	0.319561813	0.590475082
ENSG00000076604.13	TRAF4	1443.268246	1.523003268	0.385047743	3.95536215	7.64E-05	0.001768871
ENSG00000076641.4	PAG1	176.5301335	-0.879777192	0.808034832	-1.088786222	0.276248169	0.546753015
ENSG00000076650.5	GPATCH1	202.1238532	-0.309513766	0.370090939	-0.83631814	0.402975951	0.667161884
ENSG00000076662.8	ICAM3	250.7451003	-0.245965197	0.537966884	-0.457212524	0.647518297	0.833523436
ENSG00000076685.17	NT5C2	702.9148482	0.093841659	0.417317965	0.224868486	0.822081586	0.924943756
ENSG00000076706.13	MCAM	561.2430245	1.12388896	0.925034988	1.214969136	0.224377863	0.490225346
ENSG00000076716.8	GPC4	233.4860473	-2.337172184	1.310427741	-1.78351855	NA	NA
ENSG00000076770.13	MBNL3	97.01267114	1.285765072	1.199146751	1.072233295	0.283615259	0.554861948
ENSG00000076826.8	CAMSAP3	216.2201301	5.147931215	0.785739011	6.551706286	5.69E-11	5.60E-09
ENSG00000076864.18	RAP1GAP	90.9430866	0.061956742	0.864946132	0.071630753	0.942895766	0.97704868
ENSG00000076924.10	XAB2	1382.488341	-0.285552047	0.503882944	-0.566703142	0.570915886	0.786333221
ENSG00000076928.16	ARHGEF1	2326.548568	0.955033894	0.595552554	1.603609771	0.108800096	0.330332256
ENSG00000076944.13	STXBP2	903.6431112	2.213328167	0.734085205	3.015083471	0.002569085	0.028976063
ENSG00000076984.16	MAP2K7	911.4105918	0.025024297	0.525933609	0.047580715	0.962050402	0.984159603
ENSG00000077009.12	NMRK2	0.144545673	-0.377220722	3.14943951	-0.119773922	0.90466224	NA
ENSG00000077044.8	DGKD	1775.062013	-2.034239911	0.767003551	-2.652190993	NA	NA
ENSG00000077063.9	CTTNBP2	6.229687513	-2.997610972	1.994526194	-1.502918829	NA	NA
ENSG00000077080.8	ACTL6B	0.33743745	-1.505204032	3.107088165	-0.484442009	0.628072211	NA
ENSG00000077092.17	RARB	43.54016254	-0.308012517	1.912986577	-0.161011332	0.872084475	0.947499147
ENSG00000077097.12	TOP2B	1075.548499	-0.909691614	0.679369524	-1.339023289	0.180563092	0.437941177
ENSG00000077147.13	TM9SF3	1551.841607	-0.182954355	0.494951804	-0.369640748	0.711650186	0.868369576
ENSG00000077150.16	NFKB2	1288.491896	-0.111472867	0.682317603	-0.163373869	0.870224076	0.946358871
ENSG00000077152.8	UBE2T	535.5764327	-0.668502426	0.531275574	-1.258296934	0.20828439	0.470493153
ENSG00000077157.19	PPP1R12B	167.768213	-0.018311199	0.553843236	-0.033062062	0.973625097	0.989452421
ENSG00000077232.15	DNAJC10	1084.352005	-0.289132704	0.384534739	-0.751902687	0.452109582	0.705356913
ENSG00000077235.16	GTF3C1	2152.015281	-0.500371804	0.282733892	-1.769762377	0.076766734	0.270824007
ENSG00000077238.12	IL4R	1004.639636	1.88105318	0.455659489	4.12819929	3.66E-05	0.000928191
ENSG00000077254.13	USP33	442.552963	-0.598935105	0.450513391	-1.32945017	0.183699495	0.442343591
ENSG00000077264.13	PAK3	26.85743196	-0.163160277	1.00856921	-0.161774002	0.871483827	0.946958683
ENSG00000077274.8	CAPN6	17.63023462	4.775012002	1.833826232	2.603851945	0.009218257	0.070919393
ENSG00000077279.15	DCX	1.113910571	-0.415541215	2.301842188	-0.180525501	0.856740036	NA
ENSG00000077312.7	SNRPA	1428.896316	0.327523117	0.345390732	0.948268398	0.342992835	0.613768442
ENSG00000077327.14	SPAG6	0.556726491	-0.518520772	3.094276991	-0.167574129	0.866918325	NA
ENSG00000077348.7	EXOSC5	581.3807832	-0.411171492	0.532353271	-0.772365859	0.439897769	0.696657439
ENSG00000077380.14	DYNC1I2	1359.904368	0.606903891	0.304965112	1.990076458	0.046582514	0.20123505
ENSG00000077420.14	APBB1IP	25.9230067	-4.367136549	2.923820652	-1.493640366	NA	NA
ENSG00000077454.14	LRCH4	638.2431783	0.142980381	0.522913454	0.273430297	0.784522466	0.905625412
ENSG00000077458.11	FAM76B	122.2358112	-0.783268618	0.537120791	-1.45827276	0.144765375	0.389852006
ENSG00000077463.13	SIRT6	456.0463806	0.523049616	0.641966082	0.814762075	0.415208514	0.67614861
ENSG00000077498.8	TYR	0.45616572	-1.834256033	3.097024872	-0.592263901	0.553673885	NA
ENSG00000077514.7	POLD3	424.4248735	-0.561015873	0.571825137	-0.981096906	0.326544956	0.597097771
ENSG00000077522.11	ACTN2	0.994590314	-3.014922272	2.505310599	-1.203412572	0.228816705	NA
ENSG00000077549.16	CAPZB	2095.034977	-0.113296037	0.326558231	-0.346939769	0.728636568	0.876493304
ENSG00000077585.12	GPR137B	92.65452595	0.979108089	0.892206772	1.097400424	0.272466388	0.542863412
ENSG00000077616.9	NAALAD2	3.447350272	-1.073151589	1.113469769	-0.963790503	0.335150969	0.605399786
ENSG00000077684.14	JADE1	637.4921184	-1.765821589	0.407089496	-4.337674162	1.44E-05	0.000417872
ENSG00000077713.17	SLC25A43	388.1583247	0.093910343	0.509833428	0.184198089	0.853858058	0.939346859
ENSG00000077721.14	UBE2A	838.6803833	-0.524119488	0.466189345	-1.12426312	0.260901419	0.530551368
ENSG00000077782.18	FGFR1	1783.965903	-2.374062504	0.922272907	-2.574143169	0.010048868	0.07503282
ENSG00000077800.10	FKBP6	1.304136903	-1.00180438	1.556704317	-0.643541852	0.519872567	NA
ENSG00000077935.15	SMC1B	58.13103312	-7.625636867	1.879463963	-4.057346678	NA	NA
ENSG00000077942.16	FBLN1	2384.667435	2.491240385	0.840671721	2.963392632	0.003042682	0.032570602
ENSG00000077943.7	ITGA8	9.618660652	-20.25123566	2.518598052	-8.040677887	NA	NA
ENSG00000077984.5	CST7	0.457233999	-1.906774284	3.094159097	-0.616249593	0.537729802	NA
ENSG00000078018.18	MAP2	350.0127765	-1.297988826	1.187480135	-1.093061507	NA	NA
ENSG00000078043.14	PIAS2	261.2332211	-1.090474792	0.601445022	-1.813091391	0.069817727	0.25583613
ENSG00000078053.15	AMPH	21.31344776	-3.311571843	1.392255776	-2.378565706	0.017380139	0.108316198
ENSG00000078061.11	ARAF	1025.718547	0.747988901	0.377874177	1.979465514	0.047763619	0.205051101
ENSG00000078070.10	MCCC1	272.4042316	-0.06528311	0.459823204	-0.141974371	0.88710025	0.953102304
